2021-11-16 21:19:12,016 | WARNI | Initializing election I <3 Engineering
2021-11-16 21:19:12,022 | INFO  | candidate
Class of 2022! - Second Choice                                      0.0
Entity Mapping Tools V2 - Second Choice                             0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Glassdoor Token - Third Choice                                      0.0
Occo Loco Level Up - Third Choice                                   0.0
B2B Salary Tools - Second Choice                                    0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Sleepy Nights = Neo4j Insights - Second Choice                      0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
CDP - Third Choice                                                  0.0
CDP - Second Choice                                                 0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Single Box Type ahead - Third Choice                                0.0
B2B Salary Tools - Third Choice                                     0.0
Edge - Second Choice                                                0.0
Pick Your Adventure - Third Choice                                  0.0
GD Bucket List - Third Choice                                       0.0
GD Bucket List - Second Choice                                      0.0
Occo Loco Level Up - Second Choice                                  0.0
Ask Slack - Second Choice                                           0.0
DeToxing Fish - Second Choice                                       0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,857 | INFO  | No winner found
2021-11-16 21:19:12,857 | INFO  | Removing GD Bucket List - Second Choice
2021-11-16 21:19:12,862 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
Infra Autobot - First Choice                                        1.0
DeToxing Fish - First Choice                                        1.0
CDP - First Choice                                                  1.0
Transforming Fishbowl Recommendations - First Choice                1.0
Edge - Second Choice                                                0.0
Find a job that fits your life! - Third Choice                      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Sleepy Nights = Neo4j Insights - Second Choice                      0.0
Entity Mapping Tools V2 - Second Choice                             0.0
Transforming Fishbowl Recommendations - Third Choice                0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
Find a job that fits your life! - Second Choice                     0.0
CDP - Third Choice                                                  0.0
Pick Your Adventure - Third Choice                                  0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
CDP - Second Choice                                                 0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Ask Slack - Second Choice                                           0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
GD Bucket List - Third Choice                                       0.0
BestPlacesToWorkForYou - Third Choice                               0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Single Box Type ahead - Third Choice                                0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,863 | INFO  | No winner found
2021-11-16 21:19:12,863 | INFO  | Removing Transforming Fishbowl Recommendations - Third Choice
2021-11-16 21:19:12,868 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
Infra Autobot - First Choice                                        1.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
DeToxing Fish - First Choice                                        1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
Pick Your Adventure - Third Choice                                  0.0
Find a job that fits your life! - Third Choice                      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Sleepy Nights = Neo4j Insights - Second Choice                      0.0
Entity Mapping Tools V2 - Second Choice                             0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
CDP - Third Choice                                                  0.0
Find a job that fits your life! - Second Choice                     0.0
CDP - Second Choice                                                 0.0
Edge - Second Choice                                                0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Ask Slack - Second Choice                                           0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
GD Bucket List - Third Choice                                       0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Single Box Type ahead - Third Choice                                0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,869 | INFO  | No winner found
2021-11-16 21:19:12,870 | INFO  | Removing Entity Mapping Tools V2 - Second Choice
2021-11-16 21:19:12,874 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
Infra Autobot - First Choice                                        1.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
DeToxing Fish - First Choice                                        1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
Pick Your Adventure - Third Choice                                  0.0
Find a job that fits your life! - Third Choice                      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Sleepy Nights = Neo4j Insights - Second Choice                      0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
CDP - Third Choice                                                  0.0
Find a job that fits your life! - Second Choice                     0.0
CDP - Second Choice                                                 0.0
Edge - Second Choice                                                0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Ask Slack - Second Choice                                           0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
GD Bucket List - Third Choice                                       0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Single Box Type ahead - Third Choice                                0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,875 | INFO  | No winner found
2021-11-16 21:19:12,876 | INFO  | Removing Edge - Second Choice
2021-11-16 21:19:12,881 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
DeToxing Fish - First Choice                                        1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
Infra Autobot - First Choice                                        1.0
Pick Your Adventure - Third Choice                                  0.0
Find a job that fits your life! - Third Choice                      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Sleepy Nights = Neo4j Insights - Second Choice                      0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
CDP - Third Choice                                                  0.0
Find a job that fits your life! - Second Choice                     0.0
CDP - Second Choice                                                 0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Ask Slack - Second Choice                                           0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
GD Bucket List - Third Choice                                       0.0
BestPlacesToWorkForYou - Second Choice                              0.0
Single Box Type ahead - Third Choice                                0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,882 | INFO  | No winner found
2021-11-16 21:19:12,883 | INFO  | Removing Sleepy Nights = Neo4j Insights - Second Choice
2021-11-16 21:19:12,889 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
The Email of Reckoning - First Choice                               2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
Glassdoor Token - First Choice                                      2.0
Entity Mapping Tools V2 - First Choice                              2.0
CDP - First Choice                                                  1.0
Transforming Fishbowl Recommendations - First Choice                1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
B2B Salary Tools - First Choice                                     1.0
Infra Autobot - First Choice                                        1.0
Class of 2022! - Third Choice                                       0.0
Class of 2022! - Second Choice                                      0.0
Glassdoor Token - Second Choice                                     0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
Occo Loco Level Up - Third Choice                                   0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
GD Bucket List - Third Choice                                       0.0
Pick Your Adventure - Third Choice                                  0.0
Single Box Type ahead - Third Choice                                0.0
BestPlacesToWorkForYou - Second Choice                              0.0
BestPlacesToWorkForYou - Third Choice                               0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
Ask Slack - Second Choice                                           0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,890 | INFO  | No winner found
2021-11-16 21:19:12,891 | INFO  | Removing GD Bucket List - Third Choice
2021-11-16 21:19:12,896 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
The Email of Reckoning - First Choice                               2.0
Single Box Type ahead - First Choice                                2.0
Glassdoor Token - First Choice                                      2.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
DeToxing Fish - First Choice                                        1.0
Infra Autobot - First Choice                                        1.0
CDP - First Choice                                                  1.0
Transforming Fishbowl Recommendations - First Choice                1.0
The Email of Reckoning - Second Choice                              0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Third Choice                               0.0
Class of 2022! - Second Choice                                      0.0
You Have New Translations! - Third Choice                           0.0
Find a job that fits your life! - Second Choice                     0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Find a job that fits your life! - Third Choice                      0.0
Occo Loco Level Up - Third Choice                                   0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Second Choice                                  0.0
DeToxing Fish - Second Choice                                       0.0
Pick Your Adventure - Third Choice                                  0.0
Single Box Type ahead - Third Choice                                0.0
BestPlacesToWorkForYou - Second Choice                              0.0
BestPlacesToWorkForYou - Third Choice                               0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
Transforming Fishbowl Recommendations - Second Choice               0.0
Ask Slack - Second Choice                                           0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,896 | INFO  | No winner found
2021-11-16 21:19:12,897 | INFO  | Removing Transforming Fishbowl Recommendations - Second Choice
2021-11-16 21:19:12,902 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Single Box Type ahead - First Choice                                2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
B2B Salary Tools - First Choice                                     1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
Infra Autobot - First Choice                                        1.0
Pick Your Adventure - Third Choice                                  0.0
Find a job that fits your life! - Second Choice                     0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
CDP - Third Choice                                                  0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
CDP - Second Choice                                                 0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
Find a job that fits your life! - Third Choice                      0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
BestPlacesToWorkForYou - Second Choice                              0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Second Choice                                  0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
DeToxing Fish - Second Choice                                       0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,903 | INFO  | No winner found
2021-11-16 21:19:12,903 | INFO  | Removing DeToxing Fish - Second Choice
2021-11-16 21:19:12,908 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Single Box Type ahead - First Choice                                2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
B2B Salary Tools - First Choice                                     1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
Infra Autobot - First Choice                                        1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
Pick Your Adventure - Third Choice                                  0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
CDP - Third Choice                                                  0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
CDP - Second Choice                                                 0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
BestPlacesToWorkForYou - Third Choice                               0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
BestPlacesToWorkForYou - Second Choice                              0.0
B2B Salary Tools - Second Choice                                    0.0
B2B Salary Tools - Third Choice                                     0.0
Occo Loco Level Up - Second Choice                                  0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
Occo Loco Level Up - Third Choice                                   0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,909 | INFO  | No winner found
2021-11-16 21:19:12,909 | INFO  | Removing Pick Your Adventure - Third Choice
2021-11-16 21:19:12,914 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Single Box Type ahead - First Choice                                2.0
The Email of Reckoning - First Choice                               2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Glassdoor Token - First Choice                                      2.0
Entity Mapping Tools V2 - First Choice                              2.0
CDP - First Choice                                                  1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
B2B Salary Tools - First Choice                                     1.0
Transforming Fishbowl Recommendations - First Choice                1.0
Infra Autobot - First Choice                                        1.0
Class of 2022! - Third Choice                                       0.0
Find a job that fits your life! - Second Choice                     0.0
Class of 2022! - Second Choice                                      0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
Occo Loco Level Up - Third Choice                                   0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
Occo Loco Level Up - Second Choice                                  0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
BestPlacesToWorkForYou - Second Choice                              0.0
BestPlacesToWorkForYou - Third Choice                               0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Third Choice                                     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,915 | INFO  | No winner found
2021-11-16 21:19:12,916 | INFO  | Removing BestPlacesToWorkForYou - Second Choice
2021-11-16 21:19:12,920 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Glassdoor Token - First Choice                                      2.0
Single Box Type ahead - First Choice                                2.0
The Email of Reckoning - First Choice                               2.0
Entity Mapping Tools V2 - First Choice                              2.0
B2B Salary Tools - First Choice                                     1.0
Ask Slack - First Choice                                            1.0
CDP - First Choice                                                  1.0
Infra Autobot - First Choice                                        1.0
Transforming Fishbowl Recommendations - First Choice                1.0
DeToxing Fish - First Choice                                        1.0
Find a job that fits your life! - Second Choice                     0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
Class of 2022! - Second Choice                                      0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
Occo Loco Level Up - Third Choice                                   0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Second Choice                                    0.0
Occo Loco Level Up - Second Choice                                  0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
BestPlacesToWorkForYou - Third Choice                               0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Third Choice                                     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,921 | INFO  | No winner found
2021-11-16 21:19:12,922 | INFO  | Removing Occo Loco Level Up - Second Choice
2021-11-16 21:19:12,927 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
Glassdoor Token - First Choice                                      2.0
The Email of Reckoning - First Choice                               2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Single Box Type ahead - First Choice                                2.0
Entity Mapping Tools V2 - First Choice                              2.0
Infra Autobot - First Choice                                        1.0
CDP - First Choice                                                  1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
Transforming Fishbowl Recommendations - First Choice                1.0
B2B Salary Tools - First Choice                                     1.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
You Have New Translations! - Third Choice                           0.0
Occo Loco Level Up - Third Choice                                   0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Third Choice                                     0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
BestPlacesToWorkForYou - Third Choice                               0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Second Choice                                    0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,928 | INFO  | No winner found
2021-11-16 21:19:12,928 | INFO  | Removing BestPlacesToWorkForYou - Third Choice
2021-11-16 21:19:12,933 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Pick Your Adventure - First Choice                                  5.0
Find a job that fits your life! - First Choice                      5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Glassdoor Token - First Choice                                      2.0
The Email of Reckoning - First Choice                               2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
Entity Mapping Tools V2 - First Choice                              2.0
Infra Autobot - First Choice                                        1.0
CDP - First Choice                                                  1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
Transforming Fishbowl Recommendations - First Choice                1.0
B2B Salary Tools - First Choice                                     1.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Second Choice                              0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
The Email of Reckoning - Third Choice                               0.0
You Have New Translations! - Third Choice                           0.0
Occo Loco Level Up - Third Choice                                   0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Second Choice                                     0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Third Choice                                     0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Second Choice                                    0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,934 | INFO  | No winner found
2021-11-16 21:19:12,934 | INFO  | Removing Glassdoor Token - Second Choice
2021-11-16 21:19:12,939 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
Glassdoor Token - First Choice                                      2.0
The Email of Reckoning - First Choice                               2.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Single Box Type ahead - First Choice                                2.0
Entity Mapping Tools V2 - First Choice                              2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Infra Autobot - First Choice                                        1.0
CDP - First Choice                                                  1.0
DeToxing Fish - First Choice                                        1.0
Ask Slack - First Choice                                            1.0
Transforming Fishbowl Recommendations - First Choice                1.0
B2B Salary Tools - First Choice                                     1.0
You Have New Translations! - Third Choice                           0.0
Class of 2022! - Second Choice                                      0.0
Class of 2022! - Third Choice                                       0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
The Email of Reckoning - Second Choice                              0.0
The Email of Reckoning - Third Choice                               0.0
Occo Loco Level Up - Third Choice                                   0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
Glassdoor Token - Third Choice                                      0.0
B2B Salary Tools - Third Choice                                     0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Second Choice                                    0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,940 | INFO  | No winner found
2021-11-16 21:19:12,940 | INFO  | Removing Glassdoor Token - Third Choice
2021-11-16 21:19:12,945 | INFO  | candidate
Class of 2022! - First Choice                                      21.0
BestPlacesToWorkForYou - First Choice                               9.0
Edge - First Choice                                                 7.0
Find a job that fits your life! - First Choice                      5.0
Pick Your Adventure - First Choice                                  5.0
Greendoor 2.0 - First Choice                                        3.0
RaaS - Recommendations as a Service using neo4j - First Choice      2.0
Entity Mapping Tools V2 - First Choice                              2.0
The Email of Reckoning - First Choice                               2.0
Glassdoor Token - First Choice                                      2.0
Banana Cattywampus SparkleButt - First Choice                       2.0
Single Box Type ahead - First Choice                                2.0
Ask Slack - First Choice                                            1.0
B2B Salary Tools - First Choice                                     1.0
Transforming Fishbowl Recommendations - First Choice                1.0
CDP - First Choice                                                  1.0
DeToxing Fish - First Choice                                        1.0
Infra Autobot - First Choice                                        1.0
Class of 2022! - Third Choice                                       0.0
The Email of Reckoning - Third Choice                               0.0
RaaS - Recommendations as a Service using neo4j - Second Choice     0.0
The Email of Reckoning - Second Choice                              0.0
Class of 2022! - Second Choice                                      0.0
Occo Loco Level Up - Third Choice                                   0.0
You Have New Translations! - Third Choice                           0.0
Find a job that fits your life! - Second Choice                     0.0
Find a job that fits your life! - Third Choice                      0.0
B2B Salary Tools - Second Choice                                    0.0
Ask Slack - Second Choice                                           0.0
Single Box Type ahead - Third Choice                                0.0
CDP - Second Choice                                                 0.0
CDP - Third Choice                                                  0.0
B2B Salary Tools - Third Choice                                     0.0
Name: respondent_id, dtype: float64
2021-11-16 21:19:12,946 | INFO  | No winner found
2021-11-16 21:19:12,946 | INFO  | Removing Single Box Type ahead - Third Choice
